repo_name,source_url,framework,model,context_variant,run_status,latency_ms,input_tokens,output_tokens,estimated_cost_usd,judge_model,self_judged,hallucination_judged,hallucination_score,total_claims,unsupported_claims,coverage_judged,coverage_score,total_facts,missing_facts,diagram_scored,diagram_module_f1,diagram_import_f1,diagram_endpoint_f1,diagram_overall_f1,text_overlap_scored,bleu4,rouge_l,meteor,bertscore_f1,quality_judged,quality_mean_score,quality_completeness,quality_conciseness,quality_correctness,quality_cohesiveness,quality_domain_specificity,failure_tags,summary_text,missing_facts_list,unsupported_claims_list,facts_by_category,error
express-mongoose-es6-rest-api,https://github.com/kunalkapadia/express-mongoose-es6-rest-api,express,gemma2:9b,dependency_graph,success,69313,749,327,0.0,mistral:7b-instruct,False,True,0.2,5,1,True,1.0,44,0,True,1.0,1.0,0.125,0.7083,True,0.0096,0.1404,0.0896,0.0,False,,,,,,,"fabricated_technology,over_generic","{
  ""overview"": ""This repository contains a Node.js application with a REST API. It includes modules for user management, authentication, and error handling."",
  ""tech_stack"": [
    ""JavaScript"",
    ""Express"",
    ""mongoose"",
    ""jsonwebtoken"",
    ""express-jwt"",
    ""express-validation"",
    ""winston""
  ],
  ""services"": [
    ""REST API""
  ],
  ""dependencies"": [
    ""bluebird"",
    ""body-parser"",
    ""chai"",
    ""commitizen"",
    ""compression"",
    ""cookie-parser"",
    ""cors"",
    ""coveralls"",
    ""cross-env"",
    ""cz-conventional-changelog"",
    ""debug"",
    ""dotenv"",
    ""eslint"",
    ""eslint-config-airbnb-base"",
    ""eslint-plugin-import"",
    ""eslint-watch"",
    ""express"",
    ""express-jwt"",
    ""express-validation"",
    ""express-winston"",
    ""helmet"",
    ""http-status"",
    ""husky"",
    ""istanbul"",
    ""joi"",
    ""jsonwebtoken"",
    ""method-override"",
    ""mocha"",
    ""mongoose"",
    ""morgan"",
    ""supertest"",
    ""supertest-as-promised"",
    ""validate-commit-msg"",
    ""winston""
  ]
}",[],"[""mongoose""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 34, ""Endpoint"": 8}",
express-mongoose-es6-rest-api,https://github.com/kunalkapadia/express-mongoose-es6-rest-api,express,gemma2:9b,knowledge_graph,success,47092,792,254,0.0,mistral:7b-instruct,False,True,0.2,5,1,True,1.0,44,0,True,1.0,1.0,0.125,0.7083,True,0.0105,0.1724,0.1583,0.0,False,,,,,,,fabricated_technology,"{
""overview"": ""This repository contains a Node.js application built with the Express framework. It provides RESTful API endpoints for user management and authentication."",
""tech_stack"": [
""JavaScript"",
""express"",
""mongoose"",
""jsonwebtoken"",
""body-parser"",
""express-jwt"",
""express-validation"",
""winston""
],
""services"": [
""HTTP server"",
""API endpoints for user management and authentication""
],
""dependencies"": [
""bluebird"",
""chai"",
""commitizen"",
""compression"",
""cookie-parser"",
""cors"",
""coveralls"",
""cross-env"",
""cz-conventional-changelog"",
""debug"",
""dotenv"",
""eslint"",
""eslint-config-airbnb-base"",
""eslint-plugin-import"",
""eslint-watch"",
""helmet"",
""http-status"",
""husky"",
""istanbul"",
""joi"",
""method-override"",
""mocha"",
""morgan"",
""supertest"",
""supertest-as-promised"",
""validate-commit-msg""
]
}",[],"[""mongoose""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 34, ""Endpoint"": 8}",
express-rest-boilerplate,https://github.com/danielfsousa/express-rest-boilerplate,express,gemma2:9b,raw,success,97900,7386,173,0.0,mistral:7b-instruct,False,True,0.1667,6,1,True,1.0,57,0,True,1.0,1.0,1.0,1.0,True,0.0102,0.2258,0.1268,0.0,False,,,,,,,"fabricated_technology,over_generic","```json
{
  ""overview"": ""This repository manages user authentication and authorization. It includes endpoints for registration, login, password reset, and OAuth login with Facebook and Google."",
  ""tech_stack"": [
    ""Express.js"",
    ""Mongoose"",
    ""bcrypt"",
    ""jsonwebtoken"",
    ""lodash"",
    ""http-status"",
    ""express-validation""
  ],
  ""services"": [
    ""Authentication"",
    ""Password Reset"",
    ""OAuth Login (Facebook, Google)""
  ],
  ""dependencies"": [
    ""express"",
    ""express-validation"",
    ""mongoose"",
    ""bcrypt"",
    ""jsonwebtoken"",
    ""lodash"",
    ""http-status""
  ]
}
```",[],"[""Mongoose""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 40, ""Endpoint"": 15}",
express-rest-boilerplate,https://github.com/danielfsousa/express-rest-boilerplate,express,gemma2:9b,dependency_graph,success,104700,1234,385,0.0,mistral:7b-instruct,False,True,0.2,5,1,True,1.0,57,0,True,1.0,1.0,1.0,1.0,True,0.0131,0.2338,0.1084,0.0,False,,,,,,,fabricated_technology,"{
  ""overview"": ""This repository contains a Node.js API built with Express. It includes routes for user authentication and management, likely with features like registration, login, password reset, and email verification. The API also utilizes Mongoose for database interactions."",
  ""tech_stack"": [
    ""JavaScript"",
    ""Express"",
    ""Mongoose"",
    ""bcryptjs"",
    ""jsonwebtoken"",
    ""lodash"",
    ""nodemailer""
  ],
  ""services"": [
    ""HTTP server"",
    ""Authentication service""
  ],
  ""dependencies"": [
    ""apidoc"",
    ""axios"",
    ""bcryptjs"",
    ""bluebird"",
    ""body-parser"",
    ""chai"",
    ""chai-as-promised"",
    ""compression"",
    ""cors"",
    ""coveralls"",
    ""cross-env"",
    ""dotenv-safe"",
    ""email-templates"",
    ""eslint"",
    ""eslint-config-airbnb-base"",
    ""eslint-plugin-import"",
    ""express"",
    ""express-validation"",
    ""helmet"",
    ""http-status"",
    ""husky"",
    ""joi"",
    ""jwt-simple"",
    ""method-override"",
    ""mocha"",
    ""moment-timezone"",
    ""morgan"",
    ""nodemon"",
    ""nyc"",
    ""opn-cli"",
    ""passport"",
    ""passport-http-bearer"",
    ""passport-jwt"",
    ""pm2"",
    ""pug"",
    ""sinon"",
    ""sinon-chai"",
    ""supertest"",
    ""uuid"",
    ""winston""
  ]
}",[],"[""Mongoose""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 40, ""Endpoint"": 15}",
express-rest-boilerplate,https://github.com/danielfsousa/express-rest-boilerplate,express,gemma2:9b,knowledge_graph,success,64494,1141,312,0.0,mistral:7b-instruct,False,True,0.8333,6,5,True,0.9123,57,5,True,1.0,1.0,1.0,1.0,True,0.0113,0.1918,0.0685,0.0,False,,,,,,,"fabricated_technology,fabricated_technology,fabricated_technology,fabricated_technology,fabricated_technology,missed_endpoint,missed_endpoint,missed_endpoint,missed_endpoint,missed_endpoint","{
""overview"": ""This repository contains a Node.js application built with Express. It includes API endpoints for user authentication, registration, and profile management. The application also utilizes Mongoose for database interactions and Passport for authentication."",
""tech_stack"": [
""JavaScript"",
""express"",
""mongoose"",
""passport"",
""bcryptjs"",
""jsonwebtoken"",
""lodash"",
""winston""
],
""services"": [
""HTTP API"",
""Authentication service""
],
""dependencies"": [
""apidoc"",
""axios"",
""bcryptjs"",
""bluebird"",
""body-parser"",
""chai"",
""chai-as-promised"",
""compression"",
""cors"",
""coveralls"",
""cross-env"",
""dotenv-safe"",
""email-templates"",
""eslint"",
""eslint-config-airbnb-base"",
""eslint-plugin-import"",
""express-validation"",
""helmet"",
""http-status"",
""husky"",
""joi"",
""method-override"",
""mocha"",
""moment-timezone"",
""morgan"",
""nodemailer"",
""nodemon"",
""nyc"",
""opn-cli"",
""passport-http-bearer"",
""passport-jwt"",
""pm2"",
""pug"",
""sinon"",
""sinon-chai"",
""supertest"",
""uuid""
]
}","[""Endpoint: POST /v1/auth/facebook"", ""Endpoint: POST /v1/auth/google"", ""Endpoint: DELETE /v1/users/:userId"", ""Endpoint: GET /v1/users/profile"", ""Endpoint: PUT /v1/users/:userId""]","[""Mongoose for database interactions"", ""Passport for authentication"", ""sinon"", ""sinon-chai"", ""supertest""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 40, ""Endpoint"": 15}",
node-express-mongodb-jwt-rest-api-skeleton,https://github.com/davellanedam/node-express-mongodb-jwt-rest-api-skeleton,express,gemma2:9b,raw,success,108940,6968,138,0.0,mistral:7b-instruct,False,True,0.6,5,3,True,1.0,63,0,True,1.0,1.0,0.4,0.8,True,0.0055,0.1923,0.074,0.0,False,,,,,,,"fabricated_technology,fabricated_technology,fabricated_technology,over_generic","{
  ""overview"": ""This repository manages user authentication functionality, including registration, login, password reset, and role-based authorization."",
  ""tech_stack"": [
    ""Express.js"",
    ""Node.js"",
    ""bcryptjs"",
    ""jsonwebtoken""
  ],
  ""services"": [
    ""Forgot Password Endpoint"",
    ""Login Endpoint"",
    ""Register Endpoint"",
    ""RefreshToken Endpoint"",
    ""ResetPassword Endpoint"",
    ""Verification Endpoint""
  ],
  ""dependencies"": [
    ""bcryptjs"",
    ""jsonwebtoken"",
    ""express-validator""
  ]
}",[],"[""Express.js"", ""bcryptjs"", ""RefreshToken Endpoint""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 40, ""Endpoint"": 21}",
node-express-mongodb-jwt-rest-api-skeleton,https://github.com/davellanedam/node-express-mongodb-jwt-rest-api-skeleton,express,gemma2:9b,dependency_graph,success,172923,5254,465,0.0,mistral:7b-instruct,False,True,0.3333,6,2,True,1.0,63,0,True,1.0,1.0,0.4,0.8,True,0.0235,0.1972,0.112,0.0,False,,,,,,,"fabricated_technology,fabricated_technology","{
  ""overview"": ""This repository contains a Node.js application built with Express. It features authentication, user management, and city management functionalities. The application utilizes MongoDB for data storage and integrates with email services for sending notifications."",
  ""tech_stack"": [
    ""JavaScript"",
    ""Express"",
    ""Mongoose"",
    ""Passport.js"",
    ""jsonwebtoken"",
    ""Nodemailer"",
    ""bcrypt"",
    ""express-validator"",
    ""cors"",
    ""body-parser"",
    ""request-ip"",
    ""trim-request"",
    ""uuid""
  ],
  ""services"": [
    ""HTTP server"",
    ""Email sending service""
  ],
  ""dependencies"": [
    ""babel-eslint"",
    ""bcrypt"",
    ""body-parser"",
    ""chai"",
    ""chai-http"",
    ""compression"",
    ""cors"",
    ""cross-env"",
    ""date-fns"",
    ""dotenv-safe"",
    ""ejs"",
    ""eslint"",
    ""eslint-config-formidable"",
    ""eslint-config-prettier"",
    ""eslint-plugin-prettier"",
    ""expeditious-engine-redis"",
    ""express"",
    ""express-expeditious"",
    ""express-validator"",
    ""faker"",
    ""helmet"",
    ""husky"",
    ""i18n"",
    ""istanbul-merge"",
    ""jest"",
    ""jsonwebtoken"",
    ""lint-staged"",
    ""mocha"",
    ""mongo-seeding"",
    ""mongoose"",
    ""mongoose-paginate-v2"",
    ""morgan"",
    ""nodemailer"",
    ""nodemailer-mailgun-transport"",
    ""nodemon"",
    ""nyc"",
    ""passport"",
    ""passport-jwt"",
    ""prettier"",
    ""prettier-eslint"",
    ""remark-cli"",
    ""request-ip"",
    ""trim-request"",
    ""uuid"",
    ""validator""
  ]
}",[],"[""MongooseDB"", ""Email sending service""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 40, ""Endpoint"": 21}",
node-express-mongodb-jwt-rest-api-skeleton,https://github.com/davellanedam/node-express-mongodb-jwt-rest-api-skeleton,express,gemma2:9b,knowledge_graph,success,102415,2400,353,0.0,mistral:7b-instruct,False,True,0.8571,7,6,True,1.0,63,0,True,1.0,1.0,0.4,0.8,True,0.0386,0.1795,0.1577,0.0,False,,,,,,,"fabricated_technology,fabricated_technology,fabricated_technology,fabricated_technology,fabricated_technology,fabricated_technology","{
""overview"": ""This repository contains a Node.js application built with Express. The application has endpoints for user authentication, profile management, and city data management. However, the context does not provide enough information to describe the application's specific functionality or business logic."",
""tech_stack"": [
""JavaScript"",
""express"",
""bcrypt"",
""jsonwebtoken"",
""mongoose"",
""nodemailer"",
""passport""
],
""services"": [
""HTTP server"",
""authentication service"",
""profile management service"",
""city data management service""
],
""dependencies"": [
""babel-eslint"",
""body-parser"",
""chai"",
""chai-http"",
""compression"",
""cors"",
""cross-env"",
""date-fns"",
""dotenv-safe"",
""ejs"",
""eslint"",
""eslint-config-formidable"",
""eslint-config-prettier"",
""eslint-plugin-prettier"",
""expeditious-engine-redis"",
""express-expeditious"",
""express-validator"",
""faker"",
""helmet"",
""husky"",
""i18n"",
""istanbul-merge"",
""jest"",
""lint-staged"",
""mocha"",
""mongo-seeding"",
""mongoose-paginate-v2"",
""morgan"",
""nodemailer-mailgun-transport"",
""nodemon"",
""nyc"",
""passport-jwt"",
""prettier"",
""prettier-eslint"",
""request-ip"",
""trim-request"",
""uuid"",
""validator""
]
}",[],"[""authentication service"", ""profile management service"", ""city data management service"", ""nodemon"", ""nyc"", ""prettier-eslint""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 40, ""Endpoint"": 21}",
rest-api-nodejs-mongodb,https://github.com/maitraysuthar/rest-api-nodejs-mongodb,express,gemma2:9b,raw,success,119909,6668,150,0.0,mistral:7b-instruct,False,True,0.25,4,1,True,1.0,33,0,True,1.0,1.0,0.1,0.7,True,0.0253,0.1818,0.1337,0.0,False,,,,,,,"fabricated_technology,over_generic","```json
{
  ""overview"": ""This repository manages a simple book catalog application. Users can register, login, and interact with a list of books, including viewing details, adding new books, updating existing ones, and deleting them."",
  ""tech_stack"": [
    ""express"",
    ""mongoose"",
    ""nodemailer""
  ],
  ""services"": [
    ""HTTP API endpoints for user authentication and book management""
  ],
  ""dependencies"": [
    ""express"",
    ""mongoose"",
    ""nodemailer"",
    ""bcryptjs"",
    ""jsonwebtoken"",
    ""express-validator"",
    ""cors""
  ]
}
```",[],"[""mongoose""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 21, ""Endpoint"": 10}",
rest-api-nodejs-mongodb,https://github.com/maitraysuthar/rest-api-nodejs-mongodb,express,gemma2:9b,dependency_graph,success,62309,667,232,0.0,mistral:7b-instruct,False,True,0.2,5,1,True,1.0,33,0,True,1.0,1.0,0.1,0.7,True,0.0139,0.1875,0.1108,0.0,False,,,,,,,"fabricated_technology,over_generic","{
  ""overview"": ""This repository contains a Node.js application with routes for handling API requests related to authentication and books. It utilizes a database and includes helper functions for various tasks."",
  ""tech_stack"": [
    ""JavaScript"",
    ""Express"",
    ""Mongoose"",
    ""jsonwebtoken"",
    ""bcrypt"",
    ""nodemailer""
  ],
  ""services"": [
    ""HTTP server""
  ],
  ""dependencies"": [
    ""bcrypt"",
    ""chai"",
    ""chai-http"",
    ""codacy-coverage"",
    ""cookie-parser"",
    ""cors"",
    ""debug"",
    ""dotenv"",
    ""eslint"",
    ""express"",
    ""express-jwt"",
    ""express-validator"",
    ""jsonwebtoken"",
    ""mocha"",
    ""mocha-lcov-reporter"",
    ""moment"",
    ""mongoose"",
    ""morgan"",
    ""nodemailer"",
    ""nodemon"",
    ""nyc""
  ]
}",[],"[""Mongoose""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 21, ""Endpoint"": 10}",
