repo_name,source_url,framework,model,context_variant,run_status,latency_ms,input_tokens,output_tokens,estimated_cost_usd,judge_model,self_judged,hallucination_judged,hallucination_score,total_claims,unsupported_claims,coverage_judged,coverage_score,total_facts,missing_facts,diagram_scored,diagram_module_f1,diagram_import_f1,diagram_endpoint_f1,diagram_overall_f1,text_overlap_scored,bleu4,rouge_l,meteor,bertscore_f1,quality_judged,quality_mean_score,quality_completeness,quality_conciseness,quality_correctness,quality_cohesiveness,quality_domain_specificity,failure_tags,summary_text,missing_facts_list,unsupported_claims_list,facts_by_category,error
express-mongoose-es6-rest-api,https://github.com/kunalkapadia/express-mongoose-es6-rest-api,express,qwen2.5-coder:7b,dependency_graph,success,31367,644,288,0.0,mistral:7b-instruct,False,True,0.4,5,2,True,1.0,44,0,True,1.0,1.0,0.125,0.7083,True,0.0114,0.1587,0.0882,0.0,False,,,,,,,"fabricated_technology,fabricated_technology","{
  ""overview"": ""This repository appears to be a Node.js application using Express.js as the framework. It includes user management and authentication services, with logging and validation utilities."",
  ""tech_stack"": [""JavaScript"", ""Express.js"", ""Mongoose"", ""Joi"", ""bcrypt"", ""jsonwebtoken"", ""express-jwt"", ""express-validation"", ""express-winston"", ""winston"", ""helmet"", ""cors"", ""body-parser"", ""method-override"", ""compression"", ""debug"", ""dotenv"", ""bluebird"", ""mongoose"", ""http-status"", ""supertest"", ""supertest-as-promised""],
  ""services"": [""HTTP server"", ""User management"", ""Authentication""],
  ""dependencies"": [""bluebird"", ""body-parser"", ""chai"", ""commitizen"", ""compression"", ""cookie-parser"", ""cors"", ""coveralls"", ""cross-env"", ""cz-conventional-changelog"", ""debug"", ""dotenv"", ""eslint"", ""eslint-config-airbnb-base"", ""eslint-plugin-import"", ""eslint-watch"", ""express"", ""express-jwt"", ""express-validation"", ""express-winston"", ""helmet"", ""http-status"", ""husky"", ""istanbul"", ""joi"", ""jsonwebtoken"", ""method-override"", ""mocha"", ""mongoose"", ""morgan"", ""supertest"", ""supertest-as-promised"", ""validate-commit-msg"", ""winston""]
}",[],"[""Mongoose"", ""bcrypt""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 34, ""Endpoint"": 8}",
express-mongoose-es6-rest-api,https://github.com/kunalkapadia/express-mongoose-es6-rest-api,express,qwen2.5-coder:7b,knowledge_graph,success,29400,708,276,0.0,mistral:7b-instruct,False,True,0.4,5,2,True,1.0,44,0,True,1.0,1.0,0.125,0.7083,True,0.0201,0.1951,0.1622,0.0,False,,,,,,,"fabricated_technology,fabricated_technology","{
  ""overview"": ""This repository is a Node.js application using the Express framework to create a RESTful API. It includes user management and authentication endpoints, as well as a health check endpoint. The application uses MongoDB for data storage and includes middleware for logging, validation, and error handling."",
  ""tech_stack"": [""JavaScript"", ""Express"", ""Mongoose"", ""Joi"", ""bcrypt"", ""jsonwebtoken"", ""express-jwt"", ""express-validation"", ""express-winston"", ""helmet"", ""compression"", ""cors"", ""body-parser"", ""debug"", ""dotenv"", ""winston""],
  ""services"": [""HTTP server""],
  ""dependencies"": [""bluebird"", ""body-parser"", ""chai"", ""commitizen"", ""compression"", ""cookie-parser"", ""cors"", ""coveralls"", ""cross-env"", ""cz-conventional-changelog"", ""debug"", ""dotenv"", ""eslint"", ""eslint-config-airbnb-base"", ""eslint-plugin-import"", ""eslint-watch"", ""express"", ""express-jwt"", ""express-validation"", ""express-winston"", ""helmet"", ""http-status"", ""husky"", ""istanbul"", ""joi"", ""jsonwebtoken"", ""method-override"", ""mocha"", ""mongoose"", ""morgan"", ""supertest"", ""supertest-as-promised"", ""validate-commit-msg"", ""winston""]
}",[],"[""Mongoose"", ""bcrypt""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 34, ""Endpoint"": 8}",
express-rest-boilerplate,https://github.com/danielfsousa/express-rest-boilerplate,express,qwen2.5-coder:7b,raw,success,75150,6238,109,0.0,mistral:7b-instruct,False,True,0.25,4,1,True,1.0,57,0,True,1.0,1.0,1.0,1.0,True,0.0219,0.169,0.147,0.0,False,,,,,,,fabricated_technology,"{
  ""overview"": ""This repository contains a Node.js application with an authentication system and a user management system. It uses Express.js as the framework, MongoDB as the database, and JWT for authentication."",
  ""tech_stack"": [""JavaScript"", ""Express.js"", ""MongoDB"", ""JWT""],
  ""services"": [""HTTP server""],
  ""dependencies"": [""bcryptjs"", ""crypto"", ""express-validation"", ""http-status"", ""jsonwebtoken"", ""lodash"", ""mongoose"", ""moment-timezone"", ""passport"", ""uuid""]
}",[],"[""MongoDB""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 40, ""Endpoint"": 15}",
express-rest-boilerplate,https://github.com/danielfsousa/express-rest-boilerplate,express,qwen2.5-coder:7b,dependency_graph,success,28340,984,261,0.0,mistral:7b-instruct,False,True,0.5,4,2,True,1.0,57,0,True,1.0,1.0,1.0,1.0,True,0.0099,0.1739,0.0694,0.0,False,,,,,,,"fabricated_technology,fabricated_technology","{
  ""overview"": ""This repository appears to be a Node.js application with an Express.js framework, utilizing MongoDB through Mongoose for data modeling. It includes authentication, user management, and email services."",
  ""tech_stack"": [""JavaScript"", ""Express.js"", ""Mongoose"", ""bcryptjs"", ""jsonwebtoken"", ""passport"", ""nodemailer""],
  ""services"": [""HTTP server""],
  ""dependencies"": [""apidoc"", ""axios"", ""bcryptjs"", ""bluebird"", ""body-parser"", ""chai"", ""chai-as-promised"", ""compression"", ""cors"", ""coveralls"", ""cross-env"", ""dotenv-safe"", ""email-templates"", ""eslint"", ""eslint-config-airbnb-base"", ""eslint-plugin-import"", ""express"", ""express-validation"", ""helmet"", ""http-status"", ""husky"", ""joi"", ""jwt-simple"", ""lodash"", ""method-override"", ""mocha"", ""moment-timezone"", ""mongoose"", ""morgan"", ""nodemailer"", ""nodemon"", ""nyc"", ""opn-cli"", ""passport"", ""passport-http-bearer"", ""passport-jwt"", ""pm2"", ""pug"", ""sinon"", ""sinon-chai"", ""supertest"", ""uuid"", ""winston""]
}",[],"[""Mongoose"", ""MongoDB""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 40, ""Endpoint"": 15}",
express-rest-boilerplate,https://github.com/danielfsousa/express-rest-boilerplate,express,qwen2.5-coder:7b,knowledge_graph,success,29607,982,264,0.0,mistral:7b-instruct,False,True,0.2,5,1,True,1.0,57,0,True,1.0,1.0,1.0,1.0,True,0.0123,0.1892,0.0959,0.0,False,,,,,,,fabricated_technology,"{
  ""overview"": ""This repository is a Node.js application built with Express.js, handling user authentication, user management, and password reset functionalities. It uses MongoDB for data storage and includes various middleware for security and validation."",
  ""tech_stack"": [""JavaScript"", ""Express"", ""Mongoose"", ""bcryptjs"", ""jsonwebtoken"", ""passport"", ""nodemailer""],
  ""services"": [""HTTP server""],
  ""dependencies"": [""apidoc"", ""axios"", ""bcryptjs"", ""bluebird"", ""body-parser"", ""chai"", ""chai-as-promised"", ""compression"", ""cors"", ""coveralls"", ""cross-env"", ""dotenv-safe"", ""email-templates"", ""eslint"", ""eslint-config-airbnb-base"", ""eslint-plugin-import"", ""express"", ""express-validation"", ""helmet"", ""http-status"", ""husky"", ""joi"", ""jwt-simple"", ""lodash"", ""method-override"", ""mocha"", ""moment-timezone"", ""mongoose"", ""morgan"", ""nodemailer"", ""nodemon"", ""nyc"", ""opn-cli"", ""passport"", ""passport-http-bearer"", ""passport-jwt"", ""pm2"", ""pug"", ""sinon"", ""sinon-chai"", ""supertest"", ""uuid"", ""winston""]
}",[],"[""MongoDB""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 40, ""Endpoint"": 15}",
node-express-mongodb-jwt-rest-api-skeleton,https://github.com/davellanedam/node-express-mongodb-jwt-rest-api-skeleton,express,qwen2.5-coder:7b,raw,success,70976,5908,99,0.0,mistral:7b-instruct,False,True,0.2,5,1,True,1.0,63,0,True,1.0,1.0,0.4,0.8,True,0.0095,0.2034,0.1017,0.0,False,,,,,,,"fabricated_technology,over_generic","{
  ""overview"": ""This repository contains a Node.js application with an authentication system, including user registration, login, password reset, and role-based access control."",
  ""tech_stack"": [""JavaScript"", ""Express.js"", ""MongoDB"", ""JWT"", ""bcrypt""],
  ""services"": [""HTTP server""],
  ""dependencies"": [
    ""express-validator"",
    ""express"",
    ""mongoose"",
    ""jsonwebtoken"",
    ""bcrypt"",
    ""date-fns""
  ]
}",[],"[""MongoDB""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 40, ""Endpoint"": 21}",
node-express-mongodb-jwt-rest-api-skeleton,https://github.com/davellanedam/node-express-mongodb-jwt-rest-api-skeleton,express,qwen2.5-coder:7b,dependency_graph,success,43342,3971,287,0.0,mistral:7b-instruct,False,True,0.1667,6,1,True,1.0,63,0,True,1.0,1.0,0.4,0.8,True,0.0209,0.2462,0.1218,0.0,False,,,,,,,fabricated_technology,"{
  ""overview"": ""This repository appears to be a Node.js application with an Express.js framework, utilizing MongoDB for database operations. It includes authentication, user management, and city management functionalities."",
  ""tech_stack"": [""JavaScript"", ""Express.js"", ""MongoDB"", ""bcrypt"", ""mongoose"", ""express-validator"", ""nodemailer"", ""passport"", ""jsonwebtoken""],
  ""services"": [""HTTP server""],
  ""dependencies"": [""babel-eslint"", ""bcrypt"", ""body-parser"", ""chai"", ""chai-http"", ""compression"", ""cors"", ""cross-env"", ""date-fns"", ""dotenv-safe"", ""ejs"", ""eslint"", ""eslint-config-formidable"", ""eslint-config-prettier"", ""eslint-plugin-prettier"", ""expeditious-engine-redis"", ""express"", ""express-expeditious"", ""express-validator"", ""faker"", ""helmet"", ""husky"", ""i18n"", ""istanbul-merge"", ""jest"", ""jsonwebtoken"", ""lint-staged"", ""mocha"", ""mongo-seeding"", ""mongoose"", ""mongoose-paginate-v2"", ""morgan"", ""nodemailer"", ""nodemailer-mailgun-transport"", ""nodemon"", ""nyc"", ""passport"", ""passport-jwt"", ""prettier"", ""prettier-eslint"", ""remark-cli"", ""request-ip"", ""trim-request"", ""uuid"", ""validator""]
}",[],"[""MongoDB""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 40, ""Endpoint"": 21}",
node-express-mongodb-jwt-rest-api-skeleton,https://github.com/davellanedam/node-express-mongodb-jwt-rest-api-skeleton,express,qwen2.5-coder:7b,knowledge_graph,success,36475,1954,300,0.0,mistral:7b-instruct,False,True,0.8333,6,5,True,1.0,63,0,True,1.0,1.0,0.4,0.8,True,0.0369,0.1951,0.1446,0.0,False,,,,,,,"fabricated_technology,fabricated_technology,fabricated_technology,fabricated_technology,fabricated_technology","{
  ""overview"": ""This repository appears to be a Node.js application using the Express framework for handling HTTP requests. It includes various controllers, middleware, and routes for user authentication, profile management, and city management. The application also uses several external libraries for security, validation, and database operations."",
  ""tech_stack"": [""JavaScript"", ""Express"", ""bcrypt"", ""mongoose"", ""express-validator"", ""nodemailer"", ""jsonwebtoken""],
  ""services"": [""HTTP server""],
  ""dependencies"": [""babel-eslint"", ""bcrypt"", ""body-parser"", ""chai"", ""chai-http"", ""compression"", ""cors"", ""cross-env"", ""date-fns"", ""dotenv-safe"", ""ejs"", ""eslint"", ""eslint-config-formidable"", ""eslint-config-prettier"", ""eslint-plugin-prettier"", ""expeditious-engine-redis"", ""express"", ""express-expeditious"", ""express-validator"", ""faker"", ""helmet"", ""husky"", ""i18n"", ""istanbul-merge"", ""jest"", ""jsonwebtoken"", ""lint-staged"", ""mocha"", ""mongo-seeding"", ""mongoose"", ""mongoose-paginate-v2"", ""morgan"", ""nodemailer"", ""nodemailer-mailgun-transport"", ""nodemon"", ""nyc"", ""passport"", ""passport-jwt"", ""prettier"", ""prettier-eslint"", ""remark-cli"", ""request-ip"", ""trim-request"", ""uuid"", ""validator""]
}",[],"[""expeditious-engine-redis"", ""nodemon"", ""nyc"", ""prettier-eslint"", ""remark-cli""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 40, ""Endpoint"": 21}",
rest-api-nodejs-mongodb,https://github.com/maitraysuthar/rest-api-nodejs-mongodb,express,qwen2.5-coder:7b,raw,success,86049,5636,120,0.0,mistral:7b-instruct,False,True,0.2,5,1,True,1.0,33,0,True,1.0,1.0,0.1,0.7,True,0.0485,0.2597,0.2709,0.0,False,,,,,,,fabricated_technology,"{
  ""overview"": ""This repository is a Node.js application using Express.js as the framework. It includes user authentication (registration, login, OTP verification) and book management (CRUD operations) functionalities. The application uses MongoDB for database operations and includes middleware for JWT authentication and validation."",
  ""tech_stack"": [""JavaScript"", ""Express.js"", ""Mongoose"", ""bcrypt"", ""jsonwebtoken"", ""nodemailer""],
  ""services"": [""HTTP server""],
  ""dependencies"": [""express"", ""mongoose"", ""bcrypt"", ""jsonwebtoken"", ""nodemailer"", ""dotenv"", ""cors""]
}",[],"[""Mongoose""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 21, ""Endpoint"": 10}",
rest-api-nodejs-mongodb,https://github.com/maitraysuthar/rest-api-nodejs-mongodb,express,qwen2.5-coder:7b,dependency_graph,success,19104,597,171,0.0,mistral:7b-instruct,False,True,0.2,5,1,True,1.0,33,0,True,1.0,1.0,0.1,0.7,True,0.0263,0.1739,0.1503,0.0,False,,,,,,,fabricated_technology,"{
  ""overview"": ""This repository appears to be a Node.js application with an Express.js framework, handling authentication and book-related operations. It uses MongoDB for data storage and includes middleware for JWT authentication and validation."",
  ""tech_stack"": [""JavaScript"", ""Express.js"", ""Mongoose"", ""bcrypt"", ""jsonwebtoken"", ""express-jwt"", ""express-validator"", ""mongoose""],
  ""services"": [""HTTP server""],
  ""dependencies"": [""bcrypt"", ""chai"", ""chai-http"", ""codacy-coverage"", ""cookie-parser"", ""cors"", ""debug"", ""dotenv"", ""eslint"", ""express"", ""express-jwt"", ""express-validator"", ""jsonwebtoken"", ""mocha"", ""mocha-lcov-reporter"", ""moment"", ""mongoose"", ""morgan"", ""nodemailer"", ""nodemon"", ""nyc""]
}",[],"[""Mongoose""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 21, ""Endpoint"": 10}",
rest-api-nodejs-mongodb,https://github.com/maitraysuthar/rest-api-nodejs-mongodb,express,qwen2.5-coder:7b,knowledge_graph,success,15185,694,151,0.0,mistral:7b-instruct,False,True,0.0,5,0,True,1.0,33,0,True,1.0,1.0,0.1,0.7,True,0.0108,0.1724,0.0645,0.0,False,,,,,,,,"{
  ""overview"": ""This repository is a Node.js application using the Express framework to handle HTTP requests. It includes authentication, book management, and email functionalities."",
  ""tech_stack"": [""JavaScript"", ""Express"", ""bcrypt"", ""jsonwebtoken"", ""mongoose"", ""nodemailer""],
  ""services"": [""HTTP server""],
  ""dependencies"": [""bcrypt"", ""chai"", ""chai-http"", ""codacy-coverage"", ""cookie-parser"", ""cors"", ""debug"", ""dotenv"", ""eslint"", ""express"", ""express-jwt"", ""express-validator"", ""jsonwebtoken"", ""mocha"", ""mocha-lcov-reporter"", ""moment"", ""mongoose"", ""morgan"", ""nodemailer"", ""nodemon"", ""nyc""]
}",[],[],"{""Framework"": 1, ""Language"": 1, ""Dependency"": 21, ""Endpoint"": 10}",
express-sequelize-api-boilerplate,https://github.com/binitghetiya/express-sequelize-api-boilerplate,express,qwen2.5-coder:7b,raw,success,81859,5019,142,0.0,mistral:7b-instruct,False,True,0.5,6,3,True,1.0,37,0,True,1.0,0.1905,1.0,0.7302,True,0.0114,0.186,0.1359,0.0,False,,,,,,,"fabricated_technology,fabricated_technology,fabricated_technology","{
  ""overview"": ""This repository is a Node.js application using Express.js as the framework. It includes routes for public and API endpoints, middleware for authentication and error handling, and a Sequelize ORM for database interactions. The application supports user registration, login, profile management, and password change functionalities."",
  ""tech_stack"": [""JavaScript"", ""Express.js"", ""Sequelize"", ""JWT"", ""bcrypt"", ""dotenv"", ""Joi"", ""axios""],
  ""services"": [""HTTP server""],
  ""dependencies"": [""express"", ""dotenv"", ""body-parser"", ""cors"", ""sequelize"", ""bcrypt"", ""jsonwebtoken"", ""joi"", ""axios"", ""cluster"", ""chalk""]
}",[],"[""Sequelize ORM for database interactions"", ""bcrypt"", ""chalk""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 30, ""Endpoint"": 5}",
